地点名称,单位名称,前部-0x1E 可否刷怪(1可刷/2出击/空固定),前部-0x3C 未知-3C,前部-0x5A 未知-5A,前部-0x78 结构-78,前部-0x96 阵营(2普通红/3友方/4敌方),前部-0xB4 未知-B4,前部-0xD2 坐标行(1-based),前部-0xF0 坐标列(1-based),后部+0x1E 等级下限,后部+0x3C 等级上限(+10),后部+0x5A 未知+5A
頭部防衛区域 头部防卫区域,獅峰騎士団 狮峰骑士团,,,,7,2,,c,4,1f,29,1
頭部防衛区域 头部防卫区域,獅峰騎士団 狮峰骑士团,,,,7,2,,c,5,1f,29,1
頭部防衛区域 头部防卫区域,獅峰騎士団 狮峰骑士团,,,,7,2,,c,6,1f,29,1
頭部防衛区域 头部防卫区域,獅峰騎士団 狮峰骑士团,1,,,7,2,4,e,3,1f,29,1
頭部防衛区域 头部防卫区域,獅峰騎士団 狮峰骑士团,1,,,7,2,6,e,7,1f,29,1
頭部防衛区域 头部防卫区域,獣人工作兵 兽人工兵,1,,,7,2,2,9,1,1f,29,1
頭部防衛区域 头部防卫区域,獣人工作兵 兽人工兵,1,,,7,2,3,9,9,1f,29,1
頭部防衛区域 头部防卫区域,重聖堂騎士 重圣堂骑士,,,,7,2,,e,4,1f,29,1
頭部防衛区域 头部防卫区域,重聖堂騎士 重圣堂骑士,,,,7,2,,e,6,1f,29,1
後部防衛区域 后部防卫区域,ファーブル将帥 法布尔将帅,,,2,7,2,,6,e,21,2b,1
後部防衛区域 后部防卫区域,獅峰騎士団 狮峰骑士团,,,,7,2,,5,8,20,2a,1
後部防衛区域 后部防卫区域,獅峰騎士団 狮峰骑士团,,,,7,2,,7,8,20,2a,1
後部防衛区域 后部防卫区域,獅峰騎士団 狮峰骑士团,,,,7,2,,1,8,20,2a,1
後部防衛区域 后部防卫区域,獅峰狙撃兵 狮峰狙击兵,,,,7,2,,b,5,20,2a,1
後部防衛区域 后部防卫区域,獅峰狙撃兵 狮峰狙击兵,,,,7,2,,1,c,20,2a,1
後部防衛区域 后部防卫区域,獅峰狙撃兵 狮峰狙击兵,,,,7,2,,b,9,20,2a,1
後部防衛区域 后部防卫区域,地の大魔術師 地之大魔术师,1,,,7,2,4,4,b,20,2a,1
後部防衛区域 后部防卫区域,火の大魔術師 火之大魔术师,1,,,7,2,5,8,b,20,2a,1
後部防衛区域 后部防卫区域,獣人工作兵 兽人工兵,,,,7,2,,1,1,20,2a,1
後部防衛区域 后部防卫区域,獣人工作兵 兽人工兵,,,,7,2,,b,3,20,2a,1
後部防衛区域 后部防卫区域,重聖堂騎士 重圣堂骑士,,,,7,2,,5,d,20,2a,1
後部防衛区域 后部防卫区域,重聖堂騎士 重圣堂骑士,,,,7,2,,7,d,20,2a,1
後部防衛区域 后部防卫区域,獅峰騎士団 狮峰骑士团,,,,,2,,,,20,2a,1
天の棺橋 天之棺桥,獅峰騎士団 狮峰骑士团,,,,7,2,,4,1,20,2a,1
天の棺橋 天之棺桥,獅峰騎士団 狮峰骑士团,,,,7,2,,7,4,20,2a,1
天の棺橋 天之棺桥,獅峰騎士団 狮峰骑士团,,,,7,2,,9,8,20,2a,1
天の棺橋 天之棺桥,獅峰狙撃兵 狮峰狙击兵,,,,7,2,,9,5,20,2a,1
天の棺橋 天之棺桥,獅峰狙撃兵 狮峰狙击兵,,,,7,2,,7,8,20,2a,1
天の棺橋 天之棺桥,獣人工作兵 兽人工兵,,,,7,2,,a,1,20,2a,1
天の棺橋 天之棺桥,重聖堂騎士 重圣堂骑士,,,,7,2,,5,7,20,2a,1
神殿係留地 神殿停泊地,司教クードヴァンス 司教库德万斯,,,2,7,2,,18,3,25,2f,1
神殿係留地 神殿停泊地,ファーブル将帥 法布尔将帅,,,2,7,2,,12,c,24,2e,1
神殿係留地 神殿停泊地,獅峰騎士団 狮峰骑士团,1,,,7,2,e,6,7,23,2d,1
神殿係留地 神殿停泊地,獅峰騎士団 狮峰骑士团,,,,7,2,,5,b,23,2d,1
神殿係留地 神殿停泊地,獅峰騎士団 狮峰骑士团,,,,,2,,,,23,2d,1
神殿係留地 神殿停泊地,獅峰騎士団 狮峰骑士团,1,,,7,2,1c,a,8,23,2d,1
神殿係留地 神殿停泊地,獅峰騎士団 狮峰骑士团,1,,,7,2,1f,13,d,23,2d,1
神殿係留地 神殿停泊地,獅峰狙撃兵 狮峰狙击兵,,,,7,2,,5,d,23,2d,1
神殿係留地 神殿停泊地,獅峰狙撃兵 狮峰狙击兵,,,,7,2,,12,b,23,2d,1
神殿係留地 神殿停泊地,獅峰狙撃兵 狮峰狙击兵,,,,7,2,,12,d,23,2d,1
神殿係留地 神殿停泊地,獅峰狙撃兵 狮峰狙击兵,,,,,2,,,,23,2d,1
神殿係留地 神殿停泊地,獅峰狙撃兵 狮峰狙击兵,1,,,7,2,1b,a,7,23,2d,1
神殿係留地 神殿停泊地,獣人工作兵 兽人工兵,,,,7,2,,9,d,23,2d,1
神殿係留地 神殿停泊地,重聖堂騎士 重圣堂骑士,1,,,7,2,e,6,7,23,2d,1
神殿係留地 神殿停泊地,重聖堂騎士 重圣堂骑士,,,,7,2,,d,3,23,2d,1
神殿係留地 神殿停泊地,水の大魔術師 水之大魔术师,,,,7,2,,c,2,23,2d,1
神殿係留地 神殿停泊地,風の大魔術師 风之大魔术师,,,,7,2,,c,4,23,2d,1
神殿係留地 神殿停泊地,フィユシア神殿兵 菲优希亚神殿兵,1,,,7,2,f,f,5,23,2d,1
神殿係留地 神殿停泊地,風の大魔術師 风之大魔术师,1,,,7,2,1e,13,c,23,2d,1
神殿係留地 神殿停泊地,フィユシア神殿兵 菲优希亚神殿兵,,,,7,2,,19,2,23,2d,1
神殿係留地 神殿停泊地,フィユシア神殿兵 菲优希亚神殿兵,,,,7,2,,19,4,23,2d,1
神殿係留地 神殿停泊地,ラヴェニゥス 拉维纽斯,,,,7,2,,3,5,23,2d,1
神殿係留地 神殿停泊地,風精ジルニー 风精吉尔尼,,,,7,2,,13,6,23,2d,1
神殿係留地 神殿停泊地,神殿弓兵,1,,,7,2,f,f,5,23,2d,1
神殿係留地 神殿停泊地,神殿弓兵,1,,,7,2,10,15,7,23,2d,1
神殿係留地 神殿停泊地,雷精獣ジルラム 雷精兽吉尔拉姆,,,,7,2,,c,a,23,2d,1
神殿係留地 神殿停泊地,獅峰騎士団 狮峰骑士团,1,,,7,2,17,5,e,23,2d,1
神殿係留地 神殿停泊地,獅峰狙撃兵 狮峰狙击兵,1,,,7,2,18,6,e,23,2d,1
神殿係留地 神殿停泊地,獅峰騎士団 狮峰骑士团,1,,,7,2,1d,13,b,23,2d,1
グアミウロスの巣 古阿米乌罗斯之巢,封錬機グアミウロス 封炼机古阿米乌罗斯,,,2,7,2,,4,c,27,31,1
グアミウロスの巣 古阿米乌罗斯之巢,砂塵ノセイフクシャ 砂尘之征服者,,,,7,2,,1,7,26,30,1
グアミウロスの巣 古阿米乌罗斯之巢,砂塵ノセイフクシャ 砂尘之征服者,,,,7,2,,7,6,26,30,1
グアミウロスの巣 古阿米乌罗斯之巢,砂塵ノセイフクシャ 砂尘之征服者,2,,,7,2,2,2,9,26,30,1
グアミウロスの巣 古阿米乌罗斯之巢,砂塵ノセイフクシャ 砂尘之征服者,1,,,7,2,3,4,7,26,30,1
グアミウロスの巣 古阿米乌罗斯之巢,封錬の石巨人 封炼的石巨人,2,,,7,2,5,6,b,26,30,1
グアミウロスの巣 古阿米乌罗斯之巢,封錬機フォトノル 封炼机佛托诺尔,1,,,7,2,5,6,b,26,30,1
グアミウロスの巣 古阿米乌罗斯之巢,封錬の石巨人 封炼的石巨人,1,,,7,2,2,2,9,26,30,1
グアミウロスの巣 古阿米乌罗斯之巢,封錬の石巨人 封炼的石巨人,1,,,7,2,3,4,7,26,30,1
グアミウロスの巣 古阿米乌罗斯之巢,封錬の石巨人 封炼的石巨人,1,,,7,2,4,5,9,26,30,1
解放すべき神の途 应解放的神之途,ミストメリラクーナ 米斯特梅利拉库娜,,,2,7,2,,3,c,2d,37,1
解放すべき神の途 应解放的神之途,魔シキ封錬ノ礎 魔式封炼之基石,,,2,7,2,,b,4,2c,36,1
解放すべき神の途 应解放的神之途,魔シキ封錬ノ礎 魔式封炼之基石,,,2,7,2,,16,15,2c,36,1
解放すべき神の途 应解放的神之途,封錬機ルナータ 封炼机卢娜塔,,,2,7,2,,b,14,2c,36,1
解放すべき神の途 应解放的神之途,封錬機ルナータ 封炼机卢娜塔,,,2,7,2,,16,3,2c,36,1
解放すべき神の途 应解放的神之途,封錬機フォラタ 封炼机佛拉塔,1,,,7,2,2,7,9,2c,36,1
解放すべき神の途 应解放的神之途,封錬鋼監 封炼钢监,1,,,7,2,3,8,9,2c,36,1
解放すべき神の途 应解放的神之途,封錬機フォラタ 封炼机佛拉塔,1,,,7,2,4,7,f,2c,36,1
解放すべき神の途 应解放的神之途,使縛の封錬機 使缚之封炼机,1,,,7,2,5,8,f,2c,36,1
解放すべき神の途 应解放的神之途,ソルガッシュ封錬改 索尔加修封炼改,,,,,2,,,,2c,36,1
解放すべき神の途 应解放的神之途,封錬鋼監 封炼钢监,,,,,2,,,,2c,36,1
解放すべき神の途 应解放的神之途,封錬鋼監 封炼钢监,,,,,2,,,,2c,36,1
解放すべき神の途 应解放的神之途,魔獣ギガデルピュネ 魔兽吉加德尔皮内,1,,,7,2,6,a,3,2c,36,1
解放すべき神の途 应解放的神之途,使縛の封錬機 使缚之封炼机,1,,,7,2,7,a,5,2c,36,1
解放すべき神の途 应解放的神之途,封錬機フォトノル 封炼机佛托诺尔,1,,,7,2,8,a,13,2c,36,1
解放すべき神の途 应解放的神之途,封錬機フォラタ 封炼机佛拉塔,1,,,7,2,9,a,15,2c,36,1
解放すべき神の途 应解放的神之途,使縛の封錬機 使缚之封炼机,1,,,7,2,a,13,b,2c,36,1
解放すべき神の途 应解放的神之途,封錬機フォラタ 封炼机佛拉塔,1,,,7,2,b,13,c,2c,36,1
解放すべき神の途 应解放的神之途,センタルア・イブ 森塔尔亚·伊布,1,,,7,2,c,13,d,2c,36,1
解放すべき神の途 应解放的神之途,封錬鋼監 封炼钢监,1,,,7,2,d,15,2,2c,36,1
解放すべき神の途 应解放的神之途,封錬機フォトノル 封炼机佛托诺尔,1,,,7,2,e,17,2,2c,36,1
解放すべき神の途 应解放的神之途,使縛の封錬機 使缚之封炼机,1,,,7,2,f,17,4,2c,36,1
解放すべき神の途 应解放的神之途,連鎖の骸骨 连锁的骸骨,1,,,7,2,10,17,14,2c,36,1
解放すべき神の途 应解放的神之途,エーグ呪霊種 埃古咒灵种,1,,,7,2,11,15,16,2c,36,1
解放すべき神の途 应解放的神之途,狂ったジルニー 疯狂的吉尔尼,1,,,7,2,12,17,16,2c,36,1
解放すべき神の途 应解放的神之途,封錬鋼監 封炼钢监,,,,7,2,,d,b,2c,36,1
解放すべき神の途 应解放的神之途,センタルア・イブ 森塔尔亚·伊布,,,,7,2,,d,c,2c,36,1
解放すべき神の途 应解放的神之途,封錬鋼監 封炼钢监,,,,7,2,,d,d,2c,36,1
解放すべき神の途 应解放的神之途,癒使霊 愈使灵,,,,7,2,,12,c,2c,36,1
